x_pob_acum_pct,y_ing_acum_pct,periodo,recorte
0.0035047772822265877,0.00013058650654795072,T4 2024,Nacional
0.0035130688635717023,0.0001310530458559153,T4 2024,Nacional
0.0035669978479301737,0.00013408744785893689,T4 2024,Nacional
0.0035752894292752887,0.00013455398716690143,T4 2024,Nacional
0.0036292184136337596,0.00013758838916992302,T4 2024,Nacional
0.0036831473979922306,0.0001406227911729446,T4 2024,Nacional
0.0037370763823507016,0.0001436571931759662,T4 2024,Nacional
0.0037910053667091726,0.00014669159517898775,T4 2024,Nacional
0.003844934351067644,0.00014972599718200935,T4 2024,Nacional
0.003862360154138475,0.00015070648832923568,T4 2024,Nacional
0.0038710899084815026,0.0001512566254123835,T4 2024,Nacional
0.0038742582363125626,0.000151461993739948,T4 2024,Nacional
0.0038774265641436227,0.0001516673620675125,T4 2024,Nacional
0.0038805948919746827,0.00015187273039507702,T4 2024,Nacional
0.003883763219805743,0.00015207809872264152,T4 2024,Nacional
0.0038869315476368032,0.000152283467050206,T4 2024,Nacional
0.0038892909407024865,0.00015244277315536463,T4 2024,Nacional
0.0038916503337681693,0.00015260207926052328,T4 2024,Nacional
0.003913727511739918,0.00015409272924450762,T4 2024,Nacional
0.003916086904805602,0.00015425203534966627,T4 2024,Nacional
0.003992767179440302,0.00015942948376732182,T4 2024,Nacional
0.004069447454075004,0.00016460693218497743,T4 2024,Nacional
0.004094018847573332,0.00016626599148012946,T4 2024,Nacional
0.0040952996609518455,0.00016635247193721558,T4 2024,Nacional
0.004110433482187442,0.0001673743068117331,T4 2024,Nacional
0.004132510660159191,0.00016886495679571746,T4 2024,Nacional
0.00415708205365752,0.0001705240160908695,T4 2024,Nacional
0.0041816534471558475,0.00017218307538602155,T4 2024,Nacional
0.004206224840654176,0.0001738421346811736,T4 2024,Nacional
0.004230796234152505,0.00017550119397632564,T4 2024,Nacional
0.004239525988495532,0.0001760906265654126,T4 2024,Nacional
0.004314386159908134,0.0001811451817019458,T4 2024,Nacional
0.004329284041837162,0.00018215108596594744,T4 2024,Nacional
0.004331643434902845,0.00018231039207110608,T4 2024,Nacional
0.004334002827968529,0.0001824696981762647,T4 2024,Nacional
0.004336362221034212,0.00018262900428142335,T4 2024,Nacional
0.0043481591863626275,0.0001834255348072165,T4 2024,Nacional
0.00442301935777523,0.0001884800899437497,T4 2024,Nacional
0.004497879529187832,0.0001935346450802829,T4 2024,Nacional
0.004499665926794707,0.00019366129343388402,T4 2024,Nacional
0.0045014523244015815,0.00019378794178748514,T4 2024,Nacional
0.004503238722008455,0.00019391459014108623,T4 2024,Nacional
0.00450502511961533,0.00019404123849468735,T4 2024,Nacional
0.004520158940850926,0.00019513971098479368,T4 2024,Nacional
0.004535292762086522,0.00019623818347490001,T4 2024,Nacional
0.004550426583322118,0.00019733665596500635,T4 2024,Nacional
0.0045655604045577135,0.00019843512845511268,T4 2024,Nacional
0.004582076156017496,0.0001996710783209684,T4 2024,Nacional
0.004598591907477277,0.00020090702818682414,T4 2024,Nacional
